"draught","speed_through_water","beaufort","consumption_main_engine_mt_per_day","consumption_auxiliary_engine_mt_per_day","consumption_boiler_engine_mt_per_day","imo"
6.0,12.7,3.0,15.644758775676031,3.1,0.0,345678
6.0,12.7,4.0,17.45651623644956,3.1,0.0,345678
6.0,12.7,5.0,20.9473675767246,3.1,0.0,345678
6.0,12.7,6.0,27.18304634528282,3.1,0.0,345678
6.0,12.8,0.0,14.616156488369013,3.1,0.0,345678
6.0,12.8,1.0,14.759533118291147,3.1,0.0,345678
6.0,12.8,2.0,15.150001572521168,3.1,0.0,345678
6.0,12.8,3.0,16.030740619768935,3.1,0.0,345678
6.0,12.8,4.0,17.854223880054906,3.1,0.0,345678
6.0,12.8,5.0,21.380270823556483,3.1,0.0,345678
6.0,12.8,6.0,27.655676552357665,3.1,0.0,345678
6.0,12.9,0.0,14.999858252015844,3.1,0.0,345678
6.0,12.9,1.0,15.14496033562985,3.1,0.0,345678
6.0,12.9,2.0,15.53931126088487,3.1,0.0,345678
6.0,12.9,3.0,16.42689859791849,3.1,0.0,345678
6.0,12.9,4.0,18.261881515453197,3.1,0.0,345678
6.0,12.9,5.0,21.823749053962704,3.1,0.0,345678
6.0,12.9,6.0,28.138386882157533,3.1,0.0,345678
6.0,13.0,0.0,15.38359661412279,3.1,0.0,345678
6.0,13.0,1.0,15.530425969248997,3.1,0.0,345678
6.0,13.0,2.0,15.928656273438845,3.1,0.0,345678
6.0,13.0,3.0,16.82306587660565,3.1,0.0,345678
6.0,13.0,4.0,18.669466369663038,3.1,0.0,345678
6.0,13.0,5.0,22.267689864226334,3.1,0.0,345678
6.0,13.0,6.0,28.670711282165602,3.1,0.0,345678
6.0,13.1,0.0,15.794262375896935,3.1,0.0,345678
6.0,13.1,1.0,15.942789248056963,3.1,0.0,345678
6.0,13.1,2.0,16.34481032174096,3.1,0.0,345678
6.0,13.1,3.0,17.245823803445525,3.1,0.0,345678
6.0,13.1,4.0,19.10315919637898,3.1,0.0,345678
6.0,13.1,5.0,22.738665897787886,3.1,0.0,345678
6.0,13.1,6.0,29.255433068405473,3.1,0.0,345678
6.0,13.2,0.0,16.204805414386612,3.1,0.0,345678
6.0,13.2,1.0,16.355030254783475,3.1,0.0,345678
6.0,13.2,2.0,16.760835889236418,3.1,0.0,345678
6.0,13.2,3.0,17.66842157705445,3.1,0.0,345678
6.0,13.2,4.0,19.54661350996776,3.1,0.0,345678
6.0,13.2,5.0,23.210006146683302,3.1,0.0,345678
6.0,13.2,6.0,29.84329588880862,3.1,0.0,345678
6.0,13.3,0.0,16.631857303074398,3.1,0.0,345678
6.0,13.3,1.0,16.78376023211384,3.1,0.0,345678
6.0,13.3,2.0,17.193289416824584,3.1,0.0,345678
6.0,13.3,3.0,18.107292986814866,3.1,0.0,345678
6.0,13.3,4.0,20.011308297387497,3.1,0.0,345678
6.0,13.3,5.0,23.69818334036513,3.1,0.0,345678
6.0,13.3,6.0,30.45290994619483,3.1,0.0,345678
6.0,13.4,0.0,17.07525997631477,3.1,0.0,345678
6.0,13.4,1.0,17.228819992648944,3.1,0.0,345678
6.0,13.4,2.0,17.64200913620767,3.1,0.0,345678
6.0,13.4,3.0,18.562271523701426,3.1,0.0,345678
6.0,13.4,4.0,20.493126233348747,3.1,0.0,345678
6.0,13.4,5.0,24.203100256556787,3.1,0.0,345678
6.0,13.4,6.0,31.084464896008942,3.1,0.0,345678
6.0,13.5,0.0,17.518293085308883,3.1,0.0,345678
6.0,13.5,1.0,17.673508788935816,3.1,0.0,345678
6.0,13.5,2.0,18.090347511448364,3.1,0.0,345678
6.0,13.5,3.0,19.01682962419178,3.1,0.0,345678
6.0,13.5,4.0,20.975256654671583,3.1,0.0,345678
6.0,13.5,5.0,24.70822067821641,3.1,0.0,345678
6.0,13.5,6.0,31.719418114867718,3.1,0.0,345678
6.0,13.6,0.0,17.999925125248307,3.1,0.0,345678
6.0,13.6,1.0,18.1567451692411,3.1,0.0,345678
6.0,13.6,2.0,18.577089037254147,3.1,0.0,345678
6.0,13.6,3.0,19.518566018903925,3.1,0.0,345678
6.0,13.6,4.0,21.49711287181206,3.1,0.0,345678
6.0,13.6,5.0,25.252282719347008,3.1,0.0,345678
6.0,13.6,6.0,32.40219468897599,3.1,0.0,345678
6.0,13.7,0.0,18.480886664353854,3.1,0.0,345678
6.0,13.7,1.0,18.63930774715902,3.1,0.0,345678
6.0,13.7,2.0,19.063142054888523,3.1,0.0,345678
6.0,13.7,3.0,20.027220327891186,3.1,0.0,345678
6.0,13.7,4.0,22.019102966992726,3.1,0.0,345678
6.0,13.7,5.0,25.796356163169854,3.1,0.0,345678
6.0,13.7,6.0,33.08867300445222,3.1,0.0,345678
6.0,13.8,0.0,18.982545008387948,3.1,0.0,345678
6.0,13.8,1.0,19.14253530369207,3.1,0.0,345678
6.0,13.8,2.0,19.580887299074703,3.1,0.0,345678
6.0,13.8,3.0,20.5579355272791,3.1,0.0,345678
6.0,13.8,4.0,22.56291088688526,3.1,0.0,345678
6.0,13.8,5.0,26.361744881097348,3.1,0.0,345678
6.0,13.8,6.0,33.803576589277164,3.1,0.0,345678
6.0,13.9,0.0,19.51356294363824,3.1,0.0,345678
6.0,13.9,1.0,19.680487945554688,3.1,0.0,345678
6.0,13.9,2.0,20.125913957138593,3.1,0.0,345678
6.0,13.9,3.0,21.11053651167827,3.1,0.0,345678
6.0,13.9,4.0,23.128355640356936,3.1,0.0,345678
6.0,13.9,5.0,26.948257675006612,3.1,0.0,345678
6.0,14.0,0.0,20.052385461291582,3.1,0.0,345678
6.0,14.0,1.0,20.221224227395084,3.1,0.0,345678
6.0,14.0,2.0,20.67094412650636,3.1,0.0,345678
6.0,14.0,3.0,21.663127744814325,3.1,0.0,345678
6.0,14.0,4.0,23.69373612583467,3.1,0.0,345678
6.0,14.0,5.0,27.53456735356315,3.1,0.0,345678
6.0,14.1,0.0,20.638572542463137,3.1,0.0,345678
6.0,14.1,1.0,20.809292608918128,3.1,0.0,345678
6.0,14.1,2.0,21.26321212955735,3.1,0.0,345678
6.0,14.1,3.0,22.262729799602933,3.1,0.0,345678
6.0,14.1,4.0,24.305633286603058,3.1,0.0,345678
6.0,14.1,5.0,28.166412818064174,3.1,0.0,345678
6.0,14.2,0.0,21.224496711510803,3.1,0.0,345678
6.0,14.2,1.0,21.39710072193086,3.1,0.0,345678
6.0,14.2,2.0,21.85521950836216,3.1,0.0,345678
6.0,14.2,3.0,22.862052712059267,3.1,0.0,345678
6.0,14.2,4.0,24.917187660095646,3.1,0.0,345678
6.0,14.2,5.0,28.873028744252412,3.1,0.0,345678
6.0,14.3,0.0,21.83559404662944,3.1,0.0,345678
6.0,14.3,1.0,22.010064361045107,3.1,0.0,345678
6.0,14.3,2.0,22.47232833632168,3.1,0.0,345678
6.0,14.3,3.0,23.48634055056087,3.1,0.0,345678
6.0,14.3,4.0,25.55340136252384,3.1,0.0,345678
6.0,14.3,5.0,29.627796434751094,3.1,0.0,345678
6.0,14.4,0.0,22.471586329922406,3.1,0.0,345678
6.0,14.4,1.0,22.647904371169698,3.1,0.0,345678
6.0,14.4,2.0,23.114257346925623,3.1,0.0,345678
6.0,14.4,3.0,24.13530829310054,3.1,0.0,345678
6.0,14.4,4.0,26.213982876697585,3.1,0.0,345678
6.0,14.4,5.0,30.415142029440812,3.1,0.0,345678
6.0,14.5,0.0,23.107076732808896,3.1,0.0,345678
6.0,14.5,1.0,23.285243488287332,3.1,0.0,345678
6.0,14.5,2.0,23.75568138617393,3.1,0.0,345678
6.0,14.5,3.0,24.783745950007138,3.1,0.0,345678
6.0,14.5,4.0,26.873959290936885,3.1,0.0,345678
6.0,14.5,5.0,31.20695971866999,3.1,0.0,345678
6.0,14.6,0.0,23.795974362817113,3.1,0.0,345678
6.0,14.6,1.0,23.975945872519375,3.1,0.0,345678
6.0,14.6,2.0,24.450346060254542,3.1,0.0,345678
6.0,14.6,3.0,25.485139873608524,3.1,0.0,345678
6.0,14.6,4.0,27.586286991525956,3.1,0.0,345678
6.0,14.6,5.0,32.06455874899166,3.1,0.0,345678
6.0,14.7,0.0,24.483988772229004,3.1,0.0,345678
6.0,14.7,1.0,24.66576449843631,3.1,0.0,345678
6.0,14.7,2.0,25.144119477846566,3.1,0.0,345678
6.0,14.7,3.0,26.185611389205338,3.1,0.0,345678
6.0,14.7,4.0,28.300347004278844,3.1,0.0,345678
6.0,14.7,5.0,32.92707613941046,3.1,0.0,345678
6.0,14.8,0.0,25.200246740517365,3.1,0.0,345678
6.0,14.8,1.0,25.383800953307254,3.1,0.0,345678
6.0,14.8,2.0,25.86603705008806,3.1,0.0,345678
6.0,14.8,3.0,26.914051841989416,3.1,0.0,345678
6.0,14.8,4.0,29.14741534766579,3.1,0.0,345678
6.0,14.8,5.0,33.82812878375026,3.1,0.0,345678
6.0,14.9,0.0,25.944552568684966,3.1,0.0,345678
6.0,14.9,1.0,26.129858268317186,3.1,0.0,345678
6.0,14.9,2.0,26.615898902599543,3.1,0.0,345678
6.0,14.9,3.0,27.670256064248203,3.1,0.0,345678
6.0,14.9,4.0,30.03249297509248,3.1,0.0,345678
6.0,15.0,0.0,26.6875725045871,3.1,0.0,345678
6.0,15.0,1.0,26.874627228194676,3.1,0.0,345678
6.0,15.0,2.0,27.364460612863063,3.1,0.0,345678
6.0,15.0,3.0,28.446081703542163,3.1,0.0,345678
6.0,15.0,4.0,30.92271399277301,3.1,0.0,345678
6.0,15.1,0.0,27.496012971800013,3.1,0.0,345678
6.0,15.1,1.0,27.68475390370049,3.1,0.0,345678
6.0,15.1,2.0,28.178210323350246,3.1,0.0,345678
6.0,15.1,3.0,29.387309616988563,3.1,0.0,345678
6.0,15.1,4.0,31.895204149483153,3.1,0.0,345678
6.0,15.2,0.0,28.306172064922,3.1,0.0,345678
6.0,15.2,1.0,28.52388277809105,3.1,0.0,345678
6.0,15.2,2.0,29.09412683956197,3.1,0.0,345678
6.0,15.2,3.0,30.334171237563655,3.1,0.0,345678
6.0,15.2,4.0,32.873577804818886,3.1,0.0,345678
6.0,15.3,0.0,29.27312064361304,3.1,0.0,345678
6.0,15.3,1.0,29.494564312516996,3.1,0.0,345678
6.0,15.3,2.0,30.073697294984647,3.1,0.0,345678
6.0,15.3,3.0,31.33093184010546,3.1,0.0,345678
6.0,15.3,4.0,33.90259716167967,3.1,0.0,345678
6.0,15.4,0.0,30.289956333974462,3.1,0.0,345678
6.0,15.4,1.0,30.515220282241703,3.1,0.0,345678
6.0,15.4,2.0,31.103451046127425,3.1,0.0,345678
6.0,15.4,3.0,32.37828148141765,3.1,0.0,345678
6.0,15.5,0.0,31.312941305367918,3.1,0.0,345678
6.0,15.5,1.0,31.542070297137457,3.1,0.0,345678
6.0,15.5,2.0,32.13949625136145,3.1,0.0,345678
6.0,15.5,3.0,33.43208651640162,3.1,0.0,345678
6.0,15.6,0.0,32.442887999400206,3.1,0.0,345678
6.0,15.6,1.0,32.67602902453222,3.1,0.0,345678
6.0,15.6,2.0,33.28301307111233,3.1,0.0,345678
6.0,15.7,0.0,33.58001648453197,3.1,0.0,345678
6.0,15.7,1.0,33.8172174813406,3.1,0.0,345678
6.5,6.1,4.0,5.2848920805399535,3.6,1.0,345678
6.5,6.1,5.0,6.967239738442343,3.6,1.0,345678
6.5,6.1,6.0,9.783327876695319,3.6,1.0,345678
6.5,6.2,3.0,4.498012163844172,3.6,1.0,345678
6.5,6.2,4.0,5.374813987148726,3.6,1.0,345678
6.5,6.2,5.0,7.0794854299728565,3.6,1.0,345678
6.5,6.2,6.0,9.925154975704555,3.6,1.0,345678
6.5,6.3,3.0,4.574931428509077,3.6,1.0,345678
6.5,6.3,4.0,5.4648222679620515,3.6,1.0,345678
6.5,6.3,5.0,7.191603961344179,3.6,1.0,345678
6.5,6.3,6.0,10.074041894134737,3.6,1.0,345678
6.5,6.4,3.0,4.651999431125259,3.6,1.0,345678
6.5,6.4,4.0,5.554922330758163,3.6,1.0,345678
6.5,6.4,5.0,7.3035978899429255,3.6,1.0,345678
6.5,6.4,6.0,10.23687176481642,3.6,1.0,345678
6.5,6.5,3.0,4.729621132625109,3.6,1.0,345678
6.5,6.5,4.0,5.645504161422951,3.6,1.0,345678
6.5,6.5,5.0,7.415826834370127,3.6,1.0,345678
6.5,6.5,6.0,10.400143583861956,3.6,1.0,345678
6.5,6.6,3.0,4.806216640726535,3.6,1.0,345678
6.5,6.6,4.0,5.735040256881232,3.6,1.0,345678
6.5,6.6,5.0,7.526870299195141,3.6,1.0,345678
6.5,6.6,6.0,10.562432967963531,3.6,1.0,345678
6.5,6.7,3.0,4.883382246302769,3.6,1.0,345678
6.5,6.7,4.0,5.825071846185081,3.6,1.0,345678
6.5,6.7,5.0,7.638157374131331,3.6,1.0,345678
6.5,6.7,6.0,10.725176880605327,3.6,1.0,345678
6.5,6.8,2.0,4.535348887023798,3.6,1.0,345678
6.5,6.8,3.0,4.959940548471464,3.6,1.0,345678
6.5,6.8,4.0,5.914461596622674,3.6,1.0,345678
6.5,6.8,5.0,7.748632491655656,3.6,1.0,345678
6.5,6.8,6.0,10.887313116572873,3.6,1.0,345678
6.5,6.9,2.0,4.604630475127674,3.6,1.0,345678
6.5,6.9,3.0,5.035905183781364,3.6,1.0,345678
6.5,6.9,4.0,6.003222907289413,3.6,1.0,345678
6.5,6.9,5.0,7.858308608623609,3.6,1.0,345678
6.5,6.9,6.0,11.048852459195249,3.6,1.0,345678
6.5,7.0,1.0,4.50909875240594,3.6,1.0,345678
6.5,7.0,2.0,4.67451456223104,3.6,1.0,345678
6.5,7.0,3.0,5.112463818012738,3.6,1.0,345678
6.5,7.0,4.0,6.092499402356996,3.6,1.0,345678
6.5,7.0,5.0,7.968239942954473,3.6,1.0,345678
6.5,7.0,6.0,11.210864616320217,3.6,1.0,345678
6.5,7.1,0.0,4.521815328311735,3.6,1.0,345678
6.5,7.1,1.0,4.573235898139087,3.6,1.0,345678
6.5,7.1,2.0,4.741831393567151,3.6,1.0,345678
6.5,7.1,3.0,5.186497186312238,3.6,1.0,345678
6.5,7.1,4.0,6.179288075521201,3.6,1.0,345678
6.5,7.1,5.0,8.075659659226615,3.6,1.0,345678
6.5,7.1,6.0,11.370534797106732,3.6,1.0,345678
6.5,7.2,0.0,4.58533238979569,3.6,1.0,345678
6.5,7.2,1.0,4.6379889662536815,3.6,1.0,345678
6.5,7.2,2.0,4.809776465492641,3.6,1.0,345678
6.5,7.2,3.0,5.261149658895209,3.6,1.0,345678
6.5,7.2,4.0,6.2666159604974165,3.6,1.0,345678
6.5,7.2,5.0,8.18335655342802,3.6,1.0,345678
6.5,7.2,6.0,11.530697650337792,3.6,1.0,345678
6.5,7.3,0.0,4.647779235487122,3.6,1.0,345678
6.5,7.3,1.0,4.701684866004322,3.6,1.0,345678
6.5,7.3,2.0,4.8766867444648385,3.6,1.0,345678
6.5,7.3,3.0,5.334785227100322,3.6,1.0,345678
6.5,7.3,4.0,6.35290923940015,3.6,1.0,345678
6.5,7.3,5.0,8.289883050182398,3.6,1.0,345678
6.5,7.3,6.0,11.689875889845014,3.6,1.0,345678
6.5,7.4,0.0,4.709175477385614,3.6,1.0,345678
6.5,7.4,1.0,4.764343198990159,3.6,1.0,345678
6.5,7.4,2.0,4.9425818537569155,3.6,1.0,345678
6.5,7.4,3.0,5.407423669809231,3.6,1.0,345678
6.5,7.4,4.0,6.438188108573782,3.6,1.0,345678
6.5,7.4,5.0,8.395260127037808,3.6,1.0,345678
6.5,7.4,6.0,11.848085701290138,3.6,1.0,345678
6.5,7.5,0.0,4.771208152576525,3.6,1.0,345678
6.5,7.5,1.0,4.827647562093692,3.6,1.0,345678
6.5,7.5,2.0,5.009134331760701,3.6,1.0,345678
6.5,7.5,3.0,5.480708531277658,3.6,1.0,345678
6.5,7.5,4.0,6.524030094910458,3.6,1.0,345678
6.5,7.5,5.0,8.500931727595852,3.6,1.0,345678
6.5,7.5,6.0,12.013756836247614,3.6,1.0,345678
6.5,7.6,0.0,4.832850068821246,3.6,1.0,345678
6.5,7.6,1.0,4.890572684218904,3.6,1.0,345678
6.5,7.6,2.0,5.0753252837173,3.6,1.0,345678
6.5,7.6,3.0,5.553638015478043,3.6,1.0,345678
6.5,7.6,4.0,6.609472693546645,3.6,1.0,345678
6.5,7.6,5.0,8.606015004663563,3.6,1.0,345678
6.5,7.6,6.0,12.179648107822377,3.6,1.0,345678
6.5,7.7,0.0,4.895144047160233,3.6,1.0,345678
6.5,7.7,1.0,4.954159044973305,3.6,1.0,345678
6.5,7.7,2.0,5.142187802163243,3.6,1.0,345678
6.5,7.7,3.0,5.627226118651315,3.6,1.0,345678
6.5,7.7,4.0,6.695486715988826,3.6,1.0,345678
6.5,7.7,5.0,8.711393635173748,3.6,1.0,345678
6.5,7.7,6.0,12.346320887014002,3.6,1.0,345678
6.5,7.8,0.0,4.959037670080546,3.6,1.0,345678
6.5,7.8,1.0,5.0193518562514505,3.6,1.0,345678
6.5,7.8,2.0,5.210659744088857,3.6,1.0,345678
6.5,7.8,3.0,5.702391933857562,3.6,1.0,345678
6.5,7.8,4.0,6.7829491121883985,3.6,1.0,345678
6.5,7.8,5.0,8.817859819785,3.6,1.0,345678
6.5,7.8,6.0,12.514651515177164,3.6,1.0,345678
6.5,7.9,0.0,5.024525726535212,3.6,1.0,345678
6.5,7.9,1.0,5.086145487489431,3.6,1.0,345678
6.5,7.9,2.0,5.28073443467299,3.6,1.0,345678
6.5,7.9,3.0,5.779126639636878,3.6,1.0,345678
6.5,7.9,4.0,6.871846807744624,3.6,1.0,345678
6.5,7.9,5.0,8.925392385785212,3.6,1.0,345678
6.5,7.9,6.0,12.684639534495854,3.6,1.0,345678
6.5,8.0,0.0,5.09067105891656,3.6,1.0,345678
6.5,8.0,1.0,5.153604541420953,3.6,1.0,345678
6.5,8.0,2.0,5.351482328869335,3.6,1.0,345678
6.5,8.0,3.0,5.856516402609865,3.6,1.0,345678
6.5,8.0,4.0,6.961302090975135,3.6,1.0,345678
6.5,8.0,5.0,9.033186862251634,3.6,1.0,345678
6.5,8.0,6.0,12.855422155475551,3.6,1.0,345678
6.5,8.1,0.0,5.16223148398016,3.6,1.0,345678
6.5,8.1,1.0,5.2264750872144985,3.6,1.0,345678
6.5,8.1,2.0,5.427612738156072,3.6,1.0,345678
6.5,8.1,3.0,5.939176160894239,3.6,1.0,345678
6.5,8.1,4.0,7.055717434031947,3.6,1.0,345678
6.5,8.1,5.0,9.145218450244542,3.6,1.0,345678
6.5,8.1,6.0,13.031410432246428,3.6,1.0,345678
6.5,8.2,0.0,5.234436721005397,3.6,1.0,345678
6.5,8.2,1.0,5.299997463823687,3.6,1.0,345678
6.5,8.2,2.0,5.504399930089484,3.6,1.0,345678
6.5,8.2,3.0,6.0224686922945585,3.6,1.0,345678
6.5,8.2,4.0,7.150656432101423,3.6,1.0,345678
6.5,8.2,5.0,9.257455891098422,3.6,1.0,345678
6.5,8.2,6.0,13.208196780905377,3.6,1.0,345678
6.5,8.3,0.0,5.311081912307148,3.6,1.0,345678
6.5,8.3,1.0,5.3779568810331755,3.6,1.0,345678
6.5,8.3,2.0,5.585598333157171,3.6,1.0,345678
6.5,8.3,3.0,6.110069996070087,3.6,1.0,345678
6.5,8.3,4.0,7.249619210984899,3.6,1.0,345678
6.5,8.3,5.0,9.373046297947289,3.6,1.0,345678
6.5,8.3,6.0,13.389310902265665,3.6,1.0,345678
6.5,8.4,0.0,5.392146739523678,3.6,1.0,345678
6.5,8.4,1.0,5.4603320218125875,3.6,1.0,345678
6.5,8.4,2.0,5.6711841015555695,3.6,1.0,345678
6.5,8.4,3.0,6.20195093235822,3.6,1.0,345678
6.5,8.4,4.0,7.352566074585134,3.6,1.0,345678
6.5,8.4,5.0,9.491929981576982,3.6,1.0,345678
6.5,8.4,6.0,13.57475270359422,3.6,1.0,345678
6.5,8.5,0.0,5.473816822882075,3.6,1.0,345678
6.5,8.5,1.0,5.543317611366597,3.6,1.0,345678
6.5,8.5,2.0,5.757380745476771,3.6,1.0,345678
6.5,8.5,3.0,6.2944095000393965,3.6,1.0,345678
6.5,8.5,4.0,7.455963322496889,3.6,1.0,345678
6.5,8.5,5.0,9.610912074964077,3.6,1.0,345678
6.5,8.5,6.0,13.760985169919893,3.6,1.0,345678
6.5,8.6,0.0,5.566159218032631,3.6,1.0,345678
6.5,8.6,1.0,5.636952792434912,3.6,1.0,345678
6.5,8.6,2.0,5.854141530967509,3.6,1.0,345678
6.5,8.6,3.0,6.39718144921421,3.6,1.0,345678
6.5,8.6,4.0,7.5690605519566025,3.6,1.0,345678
6.5,8.6,5.0,9.738268193737913,3.6,1.0,345678
6.5,8.6,6.0,13.957418580433611,3.6,1.0,345678
6.5,8.7,0.0,5.659046743027437,3.6,1.0,345678
6.5,8.7,1.0,5.731136381396298,3.6,1.0,345678
6.5,8.7,2.0,5.9514463799280755,3.6,1.0,345678
6.5,8.7,3.0,6.500454421403428,3.6,1.0,345678
6.5,8.7,4.0,7.682512294942636,3.6,1.0,345678
6.5,8.7,5.0,9.865590653329395,3.6,1.0,345678
6.5,8.7,6.0,14.15462901517741,3.6,1.0,345678
6.5,8.8,0.0,5.758128743549571,3.6,1.0,345678
6.5,8.8,1.0,5.831501068653737,3.6,1.0,345678
6.5,8.8,2.0,6.0548772426946975,3.6,1.0,345678
6.5,8.8,3.0,6.609682877049227,3.6,1.0,345678
6.5,8.8,4.0,7.801489274982089,3.6,1.0,345678
6.5,8.8,5.0,9.997482879905634,3.6,1.0,345678
6.5,8.8,6.0,14.35792328474237,3.6,1.0,345678
6.5,8.9,0.0,5.863344119096514,3.6,1.0,345678
6.5,8.9,1.0,5.937984307603889,3.6,1.0,345678
6.5,8.9,2.0,6.164367966516751,3.6,1.0,345678
6.5,8.9,3.0,6.72479325702871,3.6,1.0,345678
6.5,8.9,4.0,7.92590339128549,3.6,1.0,345678
6.5,8.9,5.0,10.15235448710631,3.6,1.0,345678
6.5,8.9,6.0,14.567285554600927,3.1,0.0,345678
6.5,9.0,0.0,5.969011955373334,3.6,1.0,345678
6.5,9.0,1.0,6.044920737683162,3.6,1.0,345678
6.5,9.0,2.0,6.274301301695743,3.6,1.0,345678
6.5,9.0,3.0,6.840290692299763,3.6,1.0,345678
6.5,9.0,4.0,8.050533847028644,3.6,1.0,345678
6.5,9.0,5.0,10.310743238381564,3.6,1.0,345678
6.5,9.0,6.0,14.777400879437602,3.1,0.0,345678
6.5,9.1,0.0,6.087299889916891,3.6,1.0,345678
6.5,9.1,1.0,6.16443972985589,3.6,1.0,345678
6.5,9.1,2.0,6.396690969698922,3.6,1.0,345678
6.5,9.1,3.0,6.967900261273334,3.6,1.0,345678
6.5,9.1,4.0,8.1864657117219,3.6,1.0,345678
6.5,9.1,5.0,10.481309147927597,3.6,1.0,345678
6.5,9.1,6.0,14.999787764887206,3.1,0.0,345678
6.5,9.2,0.0,6.205926899238711,3.6,1.0,345678
6.5,9.2,1.0,6.284296115086893,3.6,1.0,345678
6.5,9.2,2.0,6.519401535940745,3.6,1.0,345678
6.5,9.2,3.0,7.095763276712645,3.6,1.0,345678
6.5,9.2,4.0,8.322457305419329,3.6,1.0,345678
6.5,9.2,5.0,10.652463576476388,3.6,1.0,345678
6.5,9.2,6.0,15.222896978187375,3.1,0.0,345678
6.5,9.3,0.0,6.331413027153274,3.6,1.0,345678
6.5,9.3,1.0,6.410988131277746,3.6,1.0,345678
6.5,9.3,2.0,6.648865939281965,3.6,1.0,345678
6.5,9.3,3.0,7.230150961550148,3.6,1.0,345678
6.5,9.3,4.0,8.464422780695857,3.6,1.0,345678
6.5,9.3,5.0,10.830415806256486,3.6,1.0,345678
6.5,9.3,6.0,15.452944705643283,3.1,0.0,345678
6.5,9.4,0.0,6.463647878664971,3.6,1.0,345678
6.5,9.4,1.0,6.544403636622306,3.6,1.0,345678
6.5,9.4,2.0,6.784967760732247,3.6,1.0,345678
6.5,9.4,3.0,7.370938314589415,3.6,1.0,345678
6.5,9.4,4.0,8.612220591765928,3.6,1.0,345678
6.5,9.4,5.0,11.015108166508998,3.6,1.0,345678
6.5,9.4,6.0,15.689895516438398,3.1,0.0,345678
6.5,9.5,0.0,6.59608114578791,3.6,1.0,345678
6.5,9.5,1.0,6.6780127194390335,3.6,1.0,345678
6.5,9.5,2.0,6.921239034048395,3.6,1.0,345678
6.5,9.5,3.0,7.511812603142886,3.6,1.0,345678
6.5,9.5,4.0,8.759882895309392,3.6,1.0,345678
6.5,9.5,5.0,11.200325697496888,3.6,1.0,345678
6.5,9.5,6.0,15.927539921001417,3.1,0.0,345678
6.5,9.6,0.0,6.742492605332108,3.6,1.0,345678
6.5,9.6,1.0,6.825545910550984,3.6,1.0,345678
6.5,9.6,2.0,7.0712639052816755,3.6,1.0,345678
6.5,9.6,3.0,7.665997745394481,3.6,1.0,345678
6.5,9.6,4.0,8.919841077997809,3.6,1.0,345678
6.5,9.6,5.0,11.399292787811827,3.6,1.0,345678
6.5,9.6,6.0,16.17915968503098,3.1,0.0,345678
6.5,9.7,0.0,6.888920873301048,3.6,1.0,345678
6.5,9.7,1.0,6.973088160486391,3.6,1.0,345678
6.5,9.7,2.0,7.221266677288726,3.6,1.0,345678
6.5,9.7,3.0,7.8200644099483005,3.6,1.0,345678
6.5,9.7,4.0,9.079431974713511,3.6,1.0,345678
6.5,9.7,5.0,11.598695726533718,3.6,1.0,345678
6.5,9.7,6.0,16.431421596421163,3.1,0.0,345678
6.5,9.8,0.0,7.042658689960915,3.6,1.0,345678
6.5,9.8,1.0,7.127904473846236,3.6,1.0,345678
6.5,9.8,2.0,7.378430611645949,3.6,1.0,345678
6.5,9.8,3.0,7.980996195154266,3.6,1.0,345678
6.5,9.8,4.0,9.245201717038174,3.6,1.0,345678
6.5,9.8,5.0,11.805581662317344,3.6,1.0,345678
6.5,9.8,6.0,16.69142378639201,3.1,0.0,345678
6.5,9.9,0.0,7.2035318019308265,3.6,1.0,345678
6.5,9.9,1.0,7.289818539199991,3.6,1.0,345678
6.5,9.9,2.0,7.542574444499969,3.6,1.0,345678
6.5,9.9,3.0,8.148602126462317,3.6,1.0,345678
6.5,9.9,4.0,9.4169409577145,3.6,1.0,345678
6.5,9.9,5.0,12.027420668263924,3.6,1.0,345678
6.5,9.9,6.0,16.95910605608127,3.1,0.0,345678
6.5,10.0,0.0,7.364212654973571,3.6,1.0,345678
6.5,10.0,1.0,7.451528776171507,3.6,1.0,345678
6.5,10.0,2.0,7.706474163002582,3.6,1.0,345678
6.5,10.0,3.0,8.315849830573102,3.6,1.0,345678
6.5,10.0,4.0,9.58803981083448,3.6,1.0,345678
6.5,10.0,5.0,12.25237431703936,3.6,1.0,345678
6.5,10.0,6.0,17.227391206794923,3.1,0.0,345678
6.5,10.1,0.0,7.539795599508319,3.6,1.0,345678
6.5,10.1,1.0,7.62806802999602,3.6,1.0,345678
6.5,10.1,2.0,7.8849825756389516,3.6,1.0,345678
6.5,10.1,3.0,8.497155015092986,3.6,1.0,345678
6.5,10.1,4.0,9.771959610092077,3.6,1.0,345678
6.5,10.1,5.0,12.49362101361981,3.6,1.0,345678
6.5,10.1,6.0,17.511190958516682,3.1,0.0,345678
6.5,10.2,0.0,7.714919055492687,3.6,1.0,345678
6.5,10.2,1.0,7.804132790874256,3.6,1.0,345678
6.5,10.2,2.0,8.062968026831314,3.6,1.0,345678
6.5,10.2,3.0,8.677807299486206,3.6,1.0,345678
6.5,10.2,4.0,9.954914727764232,3.6,1.0,345678
6.5,10.2,5.0,12.735595177163082,3.6,1.0,345678
6.5,10.2,6.0,17.795517209540808,3.1,0.0,345678
6.5,10.3,0.0,7.897257045397802,3.6,1.0,345678
6.5,10.3,1.0,7.987363727023116,3.6,1.0,345678
